ID,Name,Image,Url,Review count,Category,Rating,Price,Latitude,Longitude,Address,City,State,Country,Phone,Review
kFgjHGp-cTUK5uPaSJOORA,Souvla,https://s3-media1.fl.yelpcdn.com/bphoto/Gg_ynaIhzIdfTxKXTQmfUA/o.jpg,https://www.yelp.com/biz/souvla-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,1627,Greek,4.0,$$,37.77643,-122.425,517 Hayes St,San Francisco,CA,US,(415) 400-5458,"[""Souvla is one of my favorite restaurants in the city. Been ordering from here for a few years now and it's consistently fresh and delicious and is always..."", ""My first time trying this place! I ordered the lamb sandwich and lamb salad - while I thought the meat was good, I didn't find the meal particularly..."", 'I love Greek food and after seeing the good reviews for souvla I had to stop by and try it. \nI ordered the chicken sandwich (more of a wrap). It was really...']"
A0AziPST4T6k-V3neWFRNA,Plow,https://s3-media2.fl.yelpcdn.com/bphoto/qvhWiXxyAPlw1mw7JCmZvA/o.jpg,https://www.yelp.com/biz/plow-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,2938,Breakfast & Brunch,4.0,$$,37.762537673684,-122.39535099572,1299 18th St,San Francisco,CA,US,(415) 821-7569,"['This was a great breakfast spot.  Nice open atmosphere and outdoor seating is available.  Not as big as I thought but plenty of room for us and not a long...', 'we came at 1pm and their last call is 2pm. she said the wait could be 1-2 hours but to come back for last call before 2pm. since we were a party of two, we...', ""Delicious brunch. I loved the lemon ricotta pancakes and the rosemary potatoes. A little on the pricey side for what it was but, hey, it's San...""]"
7rUZnmRVyCpq4TrB9Brsiw,The Little Chihuahua,https://s3-media2.fl.yelpcdn.com/bphoto/_4g8U57l3c3C57pc7PkViw/o.jpg,https://www.yelp.com/biz/the-little-chihuahua-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,1564,Mexican,4.0,$$,37.7720399,-122.43688,292 Divisadero St,San Francisco,CA,US,(415) 255-8225,"['If I could give this place more than 5 stars I would! I have tried their amazingly spiced soyrizo, salmon, plantain and bean tacos, burrito bowls, burritos...', ""I didn't hate the salad as I'm a sucker for corn and avocado in salads. The chipotle dressing also had the perfect amount of spice. \n\nMore so sad about the..."", 'Had lunch catered by employer. 3 locations and they emphasize the use of organic and healthy ingredients.\n\nGot the chicken burrito that comes with beans,...']"
Xg-FyjVKAN70LO4u4Z1ozg,Hog Island Oyster,https://s3-media4.fl.yelpcdn.com/bphoto/Kozd3NJMSaT6S3J2kYAc1g/o.jpg,https://www.yelp.com/biz/hog-island-oyster-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,6676,Seafood,4.5,$$,37.795831,-122.393303,1 Ferry Bldg,San Francisco,CA,US,(415) 391-7117,"['Outstanding clam chowder!\nMany other tasty offerings... not a daunting menu. \nLots of drink choices. \nFast service!\nGreat views!\nDefinitely will be back!', ""Solid restaurant.  The line moves faster than you think so don't get discouraged when you see it.\nIt's worth it, enough said."", 'I love hog island oyster. We use to drive up to farm and bbq there and buy bags and bags of oysters. The is the defacto oyster company in the sf Bay Area as...']"
OVLexCW4wdYDUc_Oc4NfVw,opa cafe,https://s3-media2.fl.yelpcdn.com/bphoto/56bTJqD6QAkq9OCtn2EAOg/o.jpg,https://www.yelp.com/biz/opa-cafe-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,450,Mediterranean,4.5,$$,37.783969,-122.441505,2401 Post St,San Francisco,CA,US,(415) 913-7745,"['Great food and great service! \n\nThis place is close to my gym and has become a new staple in my routine. \n\nThe food at the mini mart has a great selection...', ""Excellent prices. Hearty portions. Delicious food. Quick and accommodating service. Check, check, check, check. \n\nLook elsewhere if you're looking for an..."", ""Few things make me happier than a sausage breakfast burrito from opa cafe when I'm hungover :) The burritos are large, ingredients are well proportioned,...""]"
l7x9dM4TVVNMsiUgsdNklw,Cafe Réveille,https://s3-media1.fl.yelpcdn.com/bphoto/T93WxD68LyD-1bK5u0-2Bg/o.jpg,https://www.yelp.com/biz/cafe-r%C3%A9veille-san-francisco-8?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,187,Breakfast & Brunch,4.0,$$,37.7710554824632,-122.432099291995,201 Steiner St,San Francisco,CA,US,,"[""Cafe Reveille was a beautiful spot to get a quick brunch on a Sunday morning. My friends and I got there at 9AM, so there wasn't much of a crowd or a line..."", 'The quality of the food has definitely gone down hill. i got a lunch bowl with bacon, and the bacon was inedibly tough, the eggs were bland, and the produce...', ""3.5 stars\n\nI feel like everyone in this neighborhood has an opinion about Cafe Reveille - detractors think it's overpriced mediocre food, while the fans...""]"
ATj-8RmOJln9UnCEuraEzw,Noodle in a Haystack,https://s3-media2.fl.yelpcdn.com/bphoto/BoEM-6j0592nJhFGHMu-jA/o.jpg,https://www.yelp.com/biz/noodle-in-a-haystack-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,57,Ramen,5.0,$$,37.78066412799114,-122.46872181182351,4601 Geary Blvd,San Francisco,CA,US,,"['Summary:\nSo much more than just fancy ramen\n\nDetails:\nFor the uninitiated, Noodle in a Haystack has been around for many years now, originally operating as...', 'I took a three day ramen trip to the Bay Area this past week and got to tick so many amazing bowls and shops.  However the main reason for my trip was to...', ""I didn't know that there was such a restaurant in San Francisco. It's not often that I have such an exciting experience before eating a ramen.\n\nThe mazesoba...""]"
E1afEB6othmgSJZKIqeMFA,Freekeh,https://s3-media3.fl.yelpcdn.com/bphoto/WazVe4NWv_Zd2LMhIhD-Dg/o.jpg,https://www.yelp.com/biz/freekeh-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,86,Mediterranean,5.0,$$,37.76512,-122.42261,3126 16th St,San Francisco,CA,US,(415) 553-8966,"[""Since we moved to the suburbs and procreated, my wife and I don't get into the city for date nights that often, so when we do we want the experience to be..."", 'Summary:\nSolid Mediterranean, albeit inconsistent quality across dishes\n\nDetails:\n*  Tapas were the standouts, with the house sampler offering a tasty...', 'Wow. I have FINALLY found the best Mediterranean in the city! Everything was prepared just as my teta (Lebanese grandma) would have made it. .. and they...']"
ALEzbGxLJoqh7Rk77g55Ug,Tratto,https://s3-media2.fl.yelpcdn.com/bphoto/80-Scnr6oTo8xWWfXR4nsA/o.jpg,https://www.yelp.com/biz/tratto-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,634,Italian,4.0,$$,37.7867826774259,-122.411693133189,501 Geary St,San Francisco,CA,US,(415) 292-8151,"['Vibey Italian restaurant with some unique pastas and pizzas; we ordered the fritto misto and bruschetta for appetizers. Will say the bruschetta is somewhat...', 'While waiting for a concert at the Warfield theater we popped in here for drinks and appetizers. Excellent service right as we walked in - grab a table by...', ""Do not go here. Food disgusting. Think it's microwaved. Not Italian food. Service Horrible. Even my dog wouldn't eat it.""]"
eSvjUGigP39hoDvfSyt-0Q,1428 HAIGHT Patio Cafe & Crepery,https://s3-media1.fl.yelpcdn.com/bphoto/r8TgIx4otHRnIr9QQPBArQ/o.jpg,https://www.yelp.com/biz/1428-haight-patio-cafe-and-crepery-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,458,American (Traditional),4.0,$$,37.77036,-122.44596,1428 Haight St,San Francisco,CA,US,(415) 864-8484,"[""Came to have brunch here with the family to celebrate my daughter's birthday because she LOVES crepes. I ordered the lox bagel, hubby ordered the stuffed..."", ""I have been to the Height street so many times, but this is my first time coming to this place. I didn't hate it. The food was fast and lovely. The burger..."", 'Been here a couple of times and each time, the food has been fresh and delicious. Cute indoor seating and outside patio area (though, it can get quite hot)....']"
9acPdpguULGPbChPwpS3aw,Ragazza,https://s3-media2.fl.yelpcdn.com/bphoto/vH2Z57At8eA0aEJb7oIahw/o.jpg,https://www.yelp.com/biz/ragazza-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,724,Italian,4.0,$$,37.772476,-122.437473,311 Divisadero St,San Francisco,CA,US,(415) 255-1133,"['Service was great! Servers were incredibly friendly and they had a great sense of humor. \n\nWe sat outside in the back to celebrate a friends engagement....', 'Made a reservation via Yelp that required a credit card on file, and they had options for outdoor seating or any available seating (but none for indoor...', ""I came here with a friend around 6:30 on a Monday evening. It's walking distance from the Muni so was easy to get here!\n\nWe were able to get seated...""]"
u1SfgyXufKvyFLbYZGGI_g,Che Fico Alimentari,https://s3-media1.fl.yelpcdn.com/bphoto/gOZYOa4Xgg12EsaWJsYrCw/o.jpg,https://www.yelp.com/biz/che-fico-alimentari-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,151,Italian,4.0,$$$,37.777467,-122.437936,834 Divisadero St,San Francisco,CA,US,(415) 416-6980,"['What a great find! My husband and I attended USF family orientation and ended up at Che Fico Alimentari for a late dinner. This restaurant did not...', 'Very tasty meal in the heart of Divisadero. Made a reservation a few days in advance. Note, the experience was lovely but this not a restaurant you want to...', 'The ambiance in this place was a bit too noisy and crowded, they had loud music playing and we were practically elbowing to elbow with other tables.  The...']"
BjlVE7tTp1UCEttgkM1Big,Beit Rima,https://s3-media4.fl.yelpcdn.com/bphoto/qnhe07hneYHMng9qLebLpg/o.jpg,https://www.yelp.com/biz/beit-rima-san-francisco-3?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,594,Arabic,4.5,$$,37.768723240002956,-122.42928109103333,138 Church St,San Francisco,CA,US,(415) 703-0270,"['What a treat! I came on a Friday night with a friend and it was a very lowkey ambiance with amazing food!\n\nYou order at the counter and sit down. We ordered...', ""Some of the best Mediterranean I've had since moving to San Francisco.\n\nStopped by here for a late lunch yesterday afternoon with my girlfriend before going..."", ""This restaurant is a fave of L's, most likely because it's right next to the gym that he goes to. We met up with S and BJ for dinner. There isn't a lot of...""]"
pKP6ikrLyM5Gtua13kVoUw,Izakaya Sozai,https://s3-media3.fl.yelpcdn.com/bphoto/RlRIrTScFIOSxcwdQgZc5w/o.jpg,https://www.yelp.com/biz/izakaya-sozai-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,2142,Ramen,4.0,$$,37.76384193832725,-122.47413,1500 Irving St,San Francisco,CA,US,(415) 371-9721,"[""I absolutely love this neighborhood gem. I'm so happy that this place isn't a chain and the chef cares about the quality or the food. \nEvery dish is..."", 'Walked in on a Thursday night for a table of 3 and got seated immediately. We ordered a variety of things on the menu: \n\nUni pasta: 3.8/5\nRamen:...', 'This was probably the most disappointing dining experience I\'ve had in SF. \n\nWe searched up ""ramen"" and this was one of the top results because of how...']"
A5ESM2x9LL6x_pzPHiWBrw,Kitchen Woori,https://s3-media4.fl.yelpcdn.com/bphoto/-lUGr7MYkWrvqGBpysvbqA/o.jpg,https://www.yelp.com/biz/kitchen-woori-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,58,Caterers,5.0,$$,37.78387,-122.433015,1545 Fillmore St,San Francisco,CA,US,(415) 829-3159,"['One of my go to takeout places. The staff is super friendly and every time I order (both in person/delivery) they always throw in a little something extra...', '""You\'ll understand someday. You\'re my four seasons."" - BTS\n\nWhat a wonderful Korean addition to the Fillmore. I mean I had mad cravings for Korean Soul food...', ""In the early '00s, when our kids were going to Claire Lillienthal Korean Immersion School, Woori-Chip across the street was the choice of contrarian parents...""]"
eBxkmr-hJ2KgpZQzEO3ArQ,Han Il Kwan,https://s3-media4.fl.yelpcdn.com/bphoto/rWMhKj9EU_TcmhJMUz602Q/o.jpg,https://www.yelp.com/biz/han-il-kwan-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,1801,Korean,4.0,$$,37.776719,-122.478278,1802 Balboa St,San Francisco,CA,US,(415) 752-4447,"[""looking for a spot for traditional Korean cuisines? Han Il Kwan doesn't get more traditional than this. served with delicious ban chans, tofu soup, steamed..."", ""Mmmm this place was delicious! Haven't eaten Korean bbq in awhile so we decided to try this place. Me family and I were very satisfied. Let's start from the..."", ""One of the better kbbq places I've been to, definitely recommend. Their bulgogi, kimchi pancakes and the free tofu soup are awesome. If you need the help,...""]"
cP4hJdL5MiRyHEAbM0KO_g,Teahouse,https://s3-media3.fl.yelpcdn.com/bphoto/cjxmApq3fRPUBZ9gSdW0BA/o.jpg,https://www.yelp.com/biz/teahouse-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,41,Coffee & Tea,4.5,$$,37.7703173336049,-122.469726414681,75 Hagiwara Tea Garden Dr,San Francisco,CA,US,,"[""What an absolute delight!\nThe Teahouse in the Japanese Tea Garden was the highlight of my visit there. \n\nIt's right in the middle of the tea garden and is..."", ""My boyfriend and I decided to spend this past Sunday at the Golden Gate Park. We stopped by the Japanese Tea Garden first as we've been meaning to go for a..."", ""Nice tea house that sells a variety of good Japanese tea and snacks.  It's a good place to take a break and enjoy the beautiful surroundings of the tea...""]"
A_2m0mcKEqOJ1XsqUbzUIg,Amitis Café,https://s3-media3.fl.yelpcdn.com/bphoto/F-d1bK47DO4q0mHJH2FTow/o.jpg,https://www.yelp.com/biz/amitis-caf%C3%A9-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,215,Poke,4.5,$$,37.77384,-122.44583,800 Masonic Ave,San Francisco,CA,US,(415) 563-2828,"['This is possibly one of my new favorite poke spots in the city!\n\nAmitis is a small poke and curry shop where you can order quickly on your phone via QR...', 'Amitis has really good sushi burritos!! My family has tried the hamanako burrito, dancing shrimp burrito, chicken karage, and the tonkatsu curry. All of the...', 'I ordered their Chicken Katsu Curry to go and it was great! \n\nThe rice was perfectly cooked with great texture (this is v important), the chicken katsu was...']"
PDhfVvcVXgBinZf5I6s1KQ,The Codmother Fish & Chips,https://s3-media2.fl.yelpcdn.com/bphoto/TSbuKFWa8oJFGcLO1_KSpw/o.jpg,https://www.yelp.com/biz/the-codmother-fish-and-chips-san-francisco-3?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,3226,British,4.5,$$,37.8072702557489,-122.417093771758,496 Beach St,San Francisco,CA,US,(415) 606-9349,"['I absolutely love coming here whenever I am in San Francisco! Every time I visit, I end up getting something from here.\n\nMy go-to item like others is the...', ""Went downhill just like this tourist area.\n\nFirst off, they are sooo heavy handed with the battery it's not even funny.\n\nThe 3 fish meals with drinks was..."", ""A food truck located a few blocks from Fisherman's Wharf and perfect for lunch.  \n\nI came here and ordered the Combo which comes with 2 big fish strips, 4...""]"
21wF1dQFS2bEL56DuqxRsw,Eats,https://s3-media3.fl.yelpcdn.com/bphoto/PHuAyViQ0p5W5La0dRmitw/o.jpg,https://www.yelp.com/biz/eats-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,1293,American (Traditional),4.0,$$,37.7832999,-122.45988,50 Clement St,San Francisco,CA,US,(415) 751-8000,"['This place is great. Delicious, relatively fast service on Sunday afternoon, and generous portions.\n\nI had the Lox Benedict and the roasted potatoes were...', 'Not a super extensive menu but just enough to provide enough variety, and allow the indecisive people make up their minds easily. \n\nChicken & waffle- Not...', 'Delicious! What a cute neighborhood spot and a vast menu to order from. You line up to place your order and pay, get a number card, then get seated either...']"
EztBa2wTrc8z3DAF0YhtpQ,Mamanoko,https://s3-media1.fl.yelpcdn.com/bphoto/88GoHopFjJKv3wBs9V5X6g/o.jpg,https://www.yelp.com/biz/mamanoko-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,447,Japanese,4.5,$$,37.7999557,-122.4414378,2317 Chestnut St,San Francisco,CA,US,(415) 346-8494,"['""If I were to choose a \'last meal\', it would be everything on Mamanoko\'s menu"" - the dinner table quote which best sums up our experience \n\nThe food, the...', 'My experience here was incredible! The ambiance inside is so lovely, and the service is speedy. Our server was currently personable and kind. He helped us...', ""I came here with a friend for an early dinner. We had reservations and it wasn't busy, but if you're planning on going during prime hours, I would...""]"
w6Rqt5gdNHl18wpxGuYnaQ,YH-Beijing,https://s3-media1.fl.yelpcdn.com/bphoto/L3JjZaCAKSfwE9wp6Zr1Ow/o.jpg,https://www.yelp.com/biz/yh-beijing-san-francisco-9?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,234,Chinese,4.5,$$,37.77219859919826,-122.43062306195498,500 Haight St,San Francisco,CA,US,(415) 355-9125,"[""Variety of vegetarian options on menu: 4/5\n\nHardly come to this side of the city but now that we've discovered YH Beijing we've found our go-to Chinese..."", 'Everytime we pass by this restaurant, it smells so good. So one day we finally decided to try it. Got seated right away on a friday night, no reservations....', 'Food was amazing and service was awesome.\nThe waitress there was super nice. \nKids friendly \nHighly recommend!']"
jU7vhPz-vUmjMlxMf9cTXA,Alnico,https://s3-media1.fl.yelpcdn.com/bphoto/Ay0P5FY6I02sR-0L1G4Vlg/o.jpg,https://www.yelp.com/biz/alnico-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,404,Asian Fusion,4.5,$$,37.755952,-122.421328,1050 Valencia St,San Francisco,CA,US,(415) 757-0889,"['10/10 for brunch!\n-Steak and Eggs is my favorite\n-Ube Hotcakes and sauce is sooo good :)\n-Double Smash Burger satisfies my cravings', 'Cute spot. I ordered the mini ube hotcakes and tater tots. Tots were really good, the hotcakes were good but a little overhyped. Service was horrible- took...', ""This place is A-M-A-Z-I-N-G I would totally recommend this place! Totally worth every penny! It's an asian filipino ish fusion cuisine with a touch of...""]"
K24TuqugeeJVkaFkS166BA,Yuanbao Jiaozi,https://s3-media3.fl.yelpcdn.com/bphoto/KcHmgBG-18MWZeyScOl85g/o.jpg,https://www.yelp.com/biz/yuanbao-jiaozi-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,487,Chinese,4.5,$$,37.76356,-122.48067,2110 Irving St,San Francisco,CA,US,(415) 702-6506,"['I have been wanting to try this place for a while and finally got to when my friends came to visit in SF!\nWe ordered the Pork & Napa Dumplings, Shrimp Chive...', 'There are advantages when a restaurant opts for a limited, and focused menu. In this case we have Dumplings, several Traditional Sides, and a Soup with 2...', ""A really good, no frills asian spot with some flavorful food!! The menu is small but special, with a lot of cool dumpling fillings I haven't tried before....""]"
mdVq5YJoRhbQl2DD9BPQHw,MaMo,https://s3-media1.fl.yelpcdn.com/bphoto/maRM_SZ1Oq2F9joOj5W_dA/o.jpg,https://www.yelp.com/biz/mamo-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,190,American (New),4.5,$$,37.80384,-122.43366,3659 Buchanan St,San Francisco,CA,US,(415) 658-7150,"['Cute and cozy Columbian/Venezuelan restaurant, we made reservations and due to the size I would recommend making a reservation. They do also have outdoor...', ""Colombian and Venezuelan restaurant in The Marina...with 4.5 STARS?\n\n( o _ O )\n\nYea, that's what I thought too but one of the best Korean restaurants in the..."", ""Finally made it to Mamo, which is just across the street from our condo.  \n\nIt's a cute little place and has great food and service.  We had reservations...""]"
RmR0qyR0tCnGTFwmd5x0pg,Sunset Cantina,https://s3-media2.fl.yelpcdn.com/bphoto/K11dwTvyjdvJmT37zP2zaQ/o.jpg,https://www.yelp.com/biz/sunset-cantina-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,283,Cocktail Bars,4.5,$$,37.760974,-122.4988,3414 Judah St,San Francisco,CA,US,(415) 571-8874,"['What a GEM! The sunset area of SF is lucky to have this place. With so many burrito places - this spot was a breath of fresh air as it brands itself on a no...', ""My brother mentioned seeing Sunset Cantina packed whenever he'd drive by the restaurant. \n\nThe Yelp reviews were mostly positive with a couple not so good..."", 'Again the way I review is based on service and food. While the food is perfect and to the right portion, the drinks and services is completely to the...']"
0tiSST3GCwTa7eqY6yTlHQ,Tastebuds,https://s3-media1.fl.yelpcdn.com/bphoto/XVsist30xCRz-Gy-J7Rpgw/o.jpg,https://www.yelp.com/biz/tastebuds-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,229,Cafes,4.0,$$,37.77715801324,-122.46266875416,600 5th Ave,San Francisco,CA,US,(415) 668-9298,"[""I can't believe I haven't wandered in here before after this space began a new incarnation. I was greeted by a friendly easy-going young woman who told me..."", 'Amazing food, and the perfect portion sizes(no waste). Everything was cooked perfectly from the juicy shrimp and creamy/cheesy grits to the perfect medium...', 'Ok so I placed my order online, drove to 25 mins, was told it would be another ""5"" and proceeded to wait 30 additional minutes for my food. It was Sunday...']"
jRbLvmBGRuNQwsZdV_LWyA,RT Rotisserie,https://s3-media3.fl.yelpcdn.com/bphoto/1dHBStZcMChNm9lQDGLn5w/o.jpg,https://www.yelp.com/biz/rt-rotisserie-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,131,Bars,4.0,$$,37.773141,-122.438884,302 Broderick St,San Francisco,CA,US,,"['Love the salad. It is fresh and high quality. I added chicken (they give you a good amount!), which was moist and tender and flavorful!  I got the added...', 'Health, affordable and tastes great.\n\nThe rice bowl was perfect for me with chipotle yogurt as my sauce. The fries were crisp and flavourful. The lemonade...', ""A favorite of our household, this Rich Table spinoff delivers on its esteemed family name. \n\nOrder at the counter: anything you pick can't go wrong. Some of...""]"
SO7w-fN6uIBUEzkakrcxoQ,Ushi Taro Ramen,https://s3-media1.fl.yelpcdn.com/bphoto/WvJPkuX4ipW7QdmOzHMbzA/o.jpg,https://www.yelp.com/biz/ushi-taro-ramen-san-francisco-3?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,410,Ramen,4.5,$$,37.7625462134757,-122.466102987528,1382 9th Ave,San Francisco,CA,US,(415) 702-6014,"['We just tried this for the first time yesterday with our group of friends. Each of us got a different broth and got to taste a bit of each one. \n\nFor the...', ""It's good, but not anything super special besides the bone marrow. \n\nWent in for dinner because I was enticed by the bone marrow. The parking wasn't too bad..."", 'MENU AND FOOD: Ushi Taro Ramen serves up a list of ramen noodle soups and appetizers.\n\nSERVICE AND ATMOSPHERE: Service is quick and efficient. They have...']"
B09WOy0W83Od-Xw4xEXxog,Roma Antica,https://s3-media1.fl.yelpcdn.com/bphoto/uPPwdSVkRw4hrRQTynvJBA/o.jpg,https://www.yelp.com/biz/roma-antica-san-francisco-3?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,1115,Pizza,4.5,$$,37.79989,-122.4408,3242 Scott St,San Francisco,CA,US,(415) 896-4281,"['Affordable, beautiful, and also super tasty? How could you get all 3? Somehow this place does it. \n\nWe got seated at the bar in a miracle move by my partner...', 'This place has a really nice ambiance. We got seated outside. First thing I noticed was that they had blankets placed on every chair outside. I had never...', 'Holy moly. This place was a delight. Let me start with this - THEY PROVIDE BLANKETS IF DINE OUTSIDE. BLANKETS!! This was the coziest, most thoughtful touch....']"
pPzSZ_E9KUl625SeNRFrXQ,Bonita Taqueria Y Rotisserie,https://s3-media3.fl.yelpcdn.com/bphoto/kOK3XdiOR-MnB1Kzb7K6Eg/o.jpg,https://www.yelp.com/biz/bonita-taqueria-y-rotisserie-san-francisco-3?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,74,Mexican,4.5,$$,37.76439,-122.4334,3600 16th St,San Francisco,CA,US,(415) 552-2125,"['Absolutely delicious food! The fish tacos are out of this world with huge, flavorful beautifully prepared pieces of fish. Everyone is super nice as the food...', ""I got the mahi mahi taco and crispy potatoes for brunch. It's not too crowded like all the brunch spots in the Castro, and they have such a great brunch..."", ""It was Squat & Gobble for so long it took me a while to realize it wasn't. Out of pure whim, I decided to try its new identity as a Mexican taqueria. OK,...""]"
