Name,Category,Price,Rating,Review_count,Review,Neighborhood,Latitude,Longitude
Alnico,Other,2,4.5,404,"['10/10 for brunch!\n-Steak and Eggs is my favorite\n-Ube Hotcakes and sauce is sooo good :)\n-Double Smash Burger satisfies my cravings', 'Cute spot. I ordered the mini ube hotcakes and tater tots. Tots were really good, the hotcakes were good but a little overhyped. Service was horrible- took...', ""This place is A-M-A-Z-I-N-G I would totally recommend this place! Totally worth every penny! It's an asian filipino ish fusion cuisine with a touch of...""]",Dolores Heights,37.75595093,-122.4213257
Yuanbao Jiaozi,Chinese,2,4.5,487,"['I have been wanting to try this place for a while and finally got to when my friends came to visit in SF!\nWe ordered the Pork & Napa Dumplings, Shrimp Chive...', 'There are advantages when a restaurant opts for a limited, and focused menu. In this case we have Dumplings, several Traditional Sides, and a Soup with 2...', ""A really good, no frills asian spot with some flavorful food!! The menu is small but special, with a lot of cool dumpling fillings I haven't tried before....""]",Outer Sunset,37.76356125,-122.4806671
MaMo,American (New),2,4.5,190,"['Cute and cozy Columbian/Venezuelan restaurant, we made reservations and due to the size I would recommend making a reservation. They do also have outdoor...', ""Colombian and Venezuelan restaurant in The Marina...with 4.5 STARS?\n\n( o _ O )\n\nYea, that's what I thought too but one of the best Korean restaurants in the..."", ""Finally made it to Mamo, which is just across the street from our condo.  \n\nIt's a cute little place and has great food and service.  We had reservations...""]",Marina,37.80384064,-122.4336624
Sunset Cantina,Other,2,4.5,283,"['What a GEM! The sunset area of SF is lucky to have this place. With so many burrito places - this spot was a breath of fresh air as it brands itself on a no...', ""My brother mentioned seeing Sunset Cantina packed whenever he'd drive by the restaurant. \n\nThe Yelp reviews were mostly positive with a couple not so good..."", 'Again the way I review is based on service and food. While the food is perfect and to the right portion, the drinks and services is completely to the...']",Outer Sunset,37.76097488,-122.4988022
Tastebuds,Other,2,4,229,"[""I can't believe I haven't wandered in here before after this space began a new incarnation. I was greeted by a friendly easy-going young woman who told me..."", 'Amazing food, and the perfect portion sizes(no waste). Everything was cooked perfectly from the juicy shrimp and creamy/cheesy grits to the perfect medium...', 'Ok so I placed my order online, drove to 25 mins, was told it would be another ""5"" and proceeded to wait 30 additional minutes for my food. It was Sunday...']",Inner Richmond,37.77715683,-122.4626694
RT Rotisserie,Other,2,4,131,"['Love the salad. It is fresh and high quality. I added chicken (they give you a good amount!), which was moist and tender and flavorful!  I got the added...', 'Health, affordable and tastes great.\n\nThe rice bowl was perfect for me with chipotle yogurt as my sauce. The fries were crisp and flavourful. The lemonade...', ""A favorite of our household, this Rich Table spinoff delivers on its esteemed family name. \n\nOrder at the counter: anything you pick can't go wrong. Some of...""]",Panhandle,37.77313995,-122.4388809
Ushi Taro Ramen,Ramen,2,4.5,410,"['We just tried this for the first time yesterday with our group of friends. Each of us got a different broth and got to taste a bit of each one. \n\nFor the...', ""It's good, but not anything super special besides the bone marrow. \n\nWent in for dinner because I was enticed by the bone marrow. The parking wasn't too bad..."", 'MENU AND FOOD: Ushi Taro Ramen serves up a list of ramen noodle soups and appetizers.\n\nSERVICE AND ATMOSPHERE: Service is quick and efficient. They have...']",Inner Sunset,37.76254654,-122.4661026
Roma Antica,Pizza,2,4.5,1115,"['Affordable, beautiful, and also super tasty? How could you get all 3? Somehow this place does it. \n\nWe got seated at the bar in a miracle move by my partner...', 'This place has a really nice ambiance. We got seated outside. First thing I noticed was that they had blankets placed on every chair outside. I had never...', 'Holy moly. This place was a delight. Let me start with this - THEY PROVIDE BLANKETS IF DINE OUTSIDE. BLANKETS!! This was the coziest, most thoughtful touch....']",Marina,37.79988861,-122.4408035
Bonita Taqueria Y Rotisserie,Mexican,2,4.5,74,"['Absolutely delicious food! The fish tacos are out of this world with huge, flavorful beautifully prepared pieces of fish. Everyone is super nice as the food...', ""I got the mahi mahi taco and crispy potatoes for brunch. It's not too crowded like all the brunch spots in the Castro, and they have such a great brunch..."", ""It was Squat & Gobble for so long it took me a while to realize it wasn't. Out of pure whim, I decided to try its new identity as a Mexican taqueria. OK,...""]",Duboce Triangle,37.76438904,-122.433403
Original Joe's,Italian,2,4,1822,"[""I have been to San Francisco a number of times and have been aware of Joe's, but never dined there.  Yesterday we had the perfect opportunity and it was..."", 'This hopping restaurant in North Beach has a fun, neighborhood yet large historic restaurant feel (historic but clean and modernly well kept) as soon as you...', ""I came here for SO's birthday dinner. If anything Original Joe's does comfort food really well, so what better place to go for a birthday dinner that...""]",North Beach,37.80020905,-122.4094467
Malasa,Other,2,4.5,176,"[""Omgosh, it's been a week, and I am seriously craving Chef Dino's fresh cuisine. That's the word I would use to describe the food and experience. Everything..."", 'I took a Lyft across the city, and my friend drove up from San Jose to eat here. We picked the place based on the reviews.\n\nWhen we got there, there was a...', 'I have tried to catch this place in an open state for over a month I have came to hand written notes I have called to unanswered phone calls during open...']",Inner Sunset,37.76335907,-122.4659271
ABACÁ,Other,3,4,274,"['Just as advertised on their website, Abacá serves food with a contemporary spin. We had the Wagyu Tapsilog, chicken and waffles, and four different...', 'Two of the four dishes came out on time and were delicious. One came out cold, so we requested it to be replaced - and they did. We had to remind them of an...', 'Finally got to try the relatively new Filipino fusion restaurant Abaca! I honestly had low expectations for this restaurant because as a Filipino myself, I...']",Fishermans Wharf,37.80680466,-122.4170685
Bella Trattoria,Italian,2,4.5,1715,"['Anita, Emma, David, and the rest of the Bella crew made my visit a fantastic experience.\n\nAfter a heavy dim sum brunch, I came here during happy hour (from...', 'Exceeded my expectations in every way!\n\nI made a last minute reservation for a Saturday night. I was seated as soon as I entered Bella trattoria in a great...', 'UMMMM WTF WAS THAT\n\n\nwe spent the day in the city and desperately wanted a good Italian meal. We found this place on Yelp and the reviews looked promising....']",Inner Richmond,37.78136063,-122.4609222
Kui Shin Bo,Japanese,2,4,889,"[""Was in need of a quick lunch and saw that there wasn't a wait so decided to give this place a try. I'm a huge fan of bento boxes because I like to have a..."", ""Its been awhile since I've been seriously overwhelmed by the amount of options on the menu....it is quite literally massive and has like every type of..."", 'Very good Japanese food with reasonable prices. It is on the second floor so go upstairs to find them. \n\nDinner special is the two items combo. See photo...']",Japantown,37.78536606,-122.4294662
Hai Ky Noodles,Chinese,2,4.5,1107,"[""Decided to try out Hai Ky Noodles after coming back from a hike! The reviews were so good that it was a must try. \n\nIt's a little hole in the wall place. We..."", ""Great little pho spot in the Tenderloin. Not much curb appeal and inside isn't much better but the food makes up for that. They seem to be big on duck, so..."", 'One of the rarest places that offers authentic ""glass noodles"" that have a chewy type of consistency + the broth is very light but flavorful + lots of stir...']",Tenderloin,37.7840538,-122.4179535
Smokin’ Warehouse Barbecue,American (Traditional),2,4,98,"['WOW. \n1. BBQ SMACK AF\n2. Potato salad and Mac n cheese was i-MAC-ulate\n3. The lady that helped us was so sweet and happy! \n4. Would come again!', 'My friend treated me for my birthday for the beef bbq platter that came with 2 sides and a corn bread today for $28. The restaurant is very casual with only...', ""The sun is out and BBQ season is coming! Well, for us, BBQ is always in season thanks to Smokin' Warehouse BBQ! Their food is so delicious and their service...""]",Presidio Heights,37.78828812,-122.4476929
Automat,Bakeries,2,4,154,"['Love Automat! Recently went here for dinner and it was fantastic. I love this spot for lunch but for dinner, it was so so good. I like they are fast casual...', 'Came here for the special Fnnch dinner.\nFood was fun with some really neat takes on classic dishes with portions that were small, but allowed you to sample...', 'Because it\'s a place in our neighborhood, my husband and I decide to try it with a friend of us. During lunch the rule is ""first come first serve"", so when...']",Western Addition,37.77719116,-122.4419327
Super Duper Burgers,Other,2,4,1411,"['The food was really good. I got a mini burger with avocado, the staff is very friendly. Will definitely be coming back soon.', 'Wow oh wow. As a former socal resident, I will gladly exclaim that this place is better than in n out. \n\nLove that their burger is filling and comes with...', ""There is something not right with their self-ordering kiosk.  I ordered and paid for a kid cone   I waited. Many other people's orders delivered and 10...""]",Duboce Triangle,37.76395035,-122.4337311
Besharam,Indian,2,4,355,"[""This place is great and will definitely be back!\n\nWe got - and loved - the drunken pani puri, khandvi, maska paneer, and paresh's paratha. Also fantastic..."", 'Horrible service from our server and her poor attitude ruined our meal. I hope that the restaurant takes into consideration how a bad experience with their...', 'We went to besharam on a Friday and had a reservation \n\nWe were immediately greeted and taken to our table. Which was nice \n\nWe ordered the following \n\n1....']",Central Waterfront,37.75419617,-122.3897324
Flour & Water Pasta Shop,Other,2,4,40,"['AHHH - sandwiches, I love them in all their forms...My current to favs in the city are from Roli Roti and Palm City Wines. This one might be 3rd.\n\nThis is...', ""Best sandwich hands down. You'll leave the place feeling full and satisfied.\n\nOrder: Calabrian Fried Chicken Sandwich \n\nAmbiance: Semi-Casual. Their..."", 'Great atmosphere. Tasty sandwich.\n\nI had a very enjoyable lunch here. Weather was perfect and their outdoor patio sitting was the perfect venue to...']",Mission,37.75924683,-122.4110413
The House of Hummus,Other,2,4.5,89,"[""Yum!!!! I've been here twice and had the chicken shawarma platter and the chicken shawarma bowl. Both were delicious but I preferred the bowl more!\n\nThe..."", 'They close early at 8pm!!! We got in at 7:55pm and they were nice enough to still let us order. We got 2 chicken shawarmas with fries and salad. The salad...', ""The great thing about SF is if Plan A doesn't work out, there's Plan B, Plan C, Plan D, etc. because there's countless locally-owned small...""]",Lone Mountain,37.78210068,-122.4479675
Suppenküche,Other,2,4,3272,"['Everything we had was so good. Ive been always wanting to dine in here and few years ago when we tried, there was a long wait so it was impossible. Not sure...', ""I was craving milanesa (schnitzel). I ordered from here but this is the first time I went there.\n\nDidn't make a reservation. \nAfter 10min in line, we could..."", 'Suppenkuche is a German restaurant located in Hayes valley. I came to suppenkuche with my team as a part of our team offsite. We were seated all together on...']",Hayes Valley,37.77626038,-122.4263916
The View Lounge,Other,2,4,1896,"['I am new here at SF, I was just checking out some bar and rooftop lounges and I really love this View lounge. It is soo cozy and nice. The view are amazing...', ""Great view, lol! \n\nCall in advance to confirm it's open times as corporations sometimes book the whole 39th floor/restaurant and the public is restricted..."", ""This place has a great view and probably the highest floor in downtown sf I think but the drinks are ridiculously overpriced at ~$24 so it's really...""]",South of Market,37.78534317,-122.4044037
Pizzeria Delfina - Pacific Heights,Pizza,2,4,1522,"['Super cute spot to come for brunch! Had a good amount of availability when we came so we got a good seat outside. \n\nThey provide free mini hard breadsticks....', 'Experience: I went here on a casual Saturday night. They just started doing reservations recently. Our waitress was very kind and helpful. She gave a good...', 'Our dinner were delicious great service, staffs are friendly and professional. \n\nBurrata with arugula; Salsiccia pie; meat balls; and last but not least the...']",Pacific Heights,37.78910446,-122.4344406
Hoshinoya,Japanese,2,4.5,178,"[""The food here is great!! \nI got the Katsu curry and this was one of the best that I've had. The pork was juicy & tender as well. \nMy bf got the spicy miso..."", 'TLDR: Treat yourself to the Gyukotsu Ramen (Short Rib)\nSaturday 10/15/22 ~12:30pm, $46.43 after tip\n6 minutes, 19 seconds between order-to-bowl...', ""There's a couple ramen places right next to this one but I'm so happy I went with this spot! \n\nThe food was amazing - the shrimp lollipops are a must try!...""]",Japantown,37.78617859,-122.4297104
Radhaus,Other,2,4,378,"['Wonderful quick eats and great beer/cocktail optoons! Jesus was an amazing server, super personable and attentive.', ""Rad-haus\nThe name says it all. Rad. \nthe beer is by the boot and the food is both seasonal and thoughtfully prepared.\nWhether you're in the mood for a quick..."", 'Came here with my brother during Fleet Week\nafter seeing this place highlighted on Check Please Bay Area. It was still early so we were just looking for a...']",Aquatic Park / Ft. Mason,37.80551147,-122.4319382
Vive La Tarte,Bakeries,2,4.5,107,"['TL;DR - fresh baked pastries!\n\nI had no idea but the pastries here are baked fresh in house. The owner studied in France or is French! People have let her...', ""Review of service, not food.\n\nFix your kitchen order system so I'm not waiting 20 minutes for an avocado toast. Unless, it's the kitchen staff that..."", 'The coffee is awesome and elegant, the service is friendly and welcoming and the bake goods are so yummy and high quality. \nI love the newest coffee spot in...']",Noe Valley,37.75162888,-122.4326096
HOT JOHNNIE’S,Other,2,5,319,"['The food here definitely exceeded my expectations. I saw all the high reviews, but never thought that a pastrami sandwich could be this good. The flavors...', ""The food might be fine but I couldn't get past the combative charm of the cashier. I won't be back.\xa0\n\nWent in with a good friend on a catch up date. We were..."", 'one of my all-time favorite sandwiches~\n\nthe food is amazing, whether dine in at their patio in the back or take out. we recommend the pan de mie & dutch...']",Castro,37.76083755,-122.4344864
Aria Korean Street Food,Korean,2,4,1113,"[""best KFC in SF! i love the spicy chicken rice bowl combo. not too greasy either so doesn't feel too unhealthy"", 'Tried this place for dinner and it was a bit of a wait even though I ordered in advance for pickup. \n\nGot the kimchi fried rice bowl w 3 piece Korean fried...', 'Ordered from Aria 3 times via food delivery apps during covid.  The first time, they forgot an item in the order, and the second time, they sent the wrong...']",Lower Nob Hill,37.78654861,-122.4179535
Burma Love,Other,2,4,1502,"['It was our first time in this place. The food and service were simply amazing. We plan to come with the whole family to try everything at once.', ""The food is delicious and so flavorful!!! I've been a few times and order something new every time, and it's always a hit. The cocktails are really good..."", 'Fave spot in the bay. Tea leaf salad is a must have....and as a vegetarian the Fiery Tofu is my go to entree.\n\nPacked with flavor, excellent service and...']",Mission,37.76961136,-122.4220505
Cielito Lindo,Mexican,2,4.5,246,"[""If you are looking for good mexican food with actual mexican ingredients and taste this is the place for you. Is a really modest facility but you won't..."", ""Visted 6.14.2022.\n\n***For those that aren't familiar, birria is, for simplicity's sake, Mexican beef stew. Chonks of cow are cooked down with various..."", 'Was craving Mexican food today so we headed over to Cielito Lindo after finding it on Yelp. \n\nWe ordered the potatoes & chorizo breakfast burrito and 2...']",Outer Richmond,37.77592468,-122.4957886
Sweet Lime Thai Cuisine,Thai,2,4,556,"['My husband and I were looking for the perfect dinner place to end our west coast trip. I thought maybe dumplings, but looking on Yelp, Sweet Lime Thai came...', 'Nice vibrant spot.\n\nCame here with a colleague on Friday for lunch with reservations but the place had plenty of open seating. \n\nService was great - super...', '3.5 stars overall. Pretty decent, but expensive Thai food. Very pretty and modern interior. My party came on a Sunday afternoon and there was only one...']",Lower Pacific Heights,37.78600311,-122.4351273
The Pawn Shop,Other,2,4.5,460,"['Great food. Drinks are strong and not bitter nor too sweet! Definitely coming back more', 'Such a cute and fun concept! We were asked to pawn something off to enter (could be an item or even a joke), so might be fun to come prepared. \n\nThe vibes...', 'soma 993 mission st location...look for the large red neon sign ""money loaned""...had no idea what to expect...entering and finding a mini-pawn shop...odd...']",South of Market,37.78110123,-122.4083633
Yummy Dumpling,Other,1,4.5,180,"['Quick take: frozen dumplings\n\nWe walked to this shop from the SF Botanical Gardens. No need to move our car since parking spots are like treasure in that...', 'Yummy Dumpling has just what their name says: yummy dumplings (they also have other goodies that are just as yummy, though. So technically, more than what...', 'Delicious!!\n\nThe take home dumplings are next level\n\nSuper easy to cook as well\n\nWill be back']",Inner Sunset,37.76373291,-122.4761734
Willkommen,Other,2,4,177,"['They have A/C.\n\nOh and good selection of beers and wursts! \n\nAnd foosball table, TV on sports channel. Nice indoor plant wall.\n\nOverall a cool place to hang...', ""Really solid bier hall style German grub.  Their Jägerschnitzel is probably the best I've had out of all of SF's German restaurants.  Also a big fan of..."", 'Willkommen! Bienvenue! Welcome! Life is a cabaret, old chum, but it would probably be more accurate to say life here looks like a bro hangout. I think the...']",Duboce Triangle,37.76627731,-122.4308472
Chez Maman East,Other,2,4.5,2289,"['Came here on a lovely Friday evening. No reservations, first come first serve. But we were flexible with our seating so we were open to bar seating for...', 'Came here for a Sunday brunch for a date and had no wait time at 11 am on a Sunday which is super good for 18th street restaurants! \n\nGood:\n - French onion...', 'Super cute French bistro in Potrero. A great stop for a glass of wine and a delicious light lunch/dinner or a full on hearty meal. My friend and I enjoyed...']",Potrero Hill,37.76246262,-122.3967133
Fiorella - Sunset,Italian,3,4,140,"['Italian restaurant located in the sunset, great spot for children and families, with both indoor and outdoor seating. We had a party of 8 adults, 1 child, 2...', 'Very good Italian food with a fantastic bar, fireplace and extremely comfortable place for a date or a small group. The specialty pizza is great. The...', 'I had heard so many stellar reviews for Fiorella prior to coming here, and I was not disappointed. If I could eat their food every day, I probably could and...']",Inner Sunset,37.76514816,-122.4660492
Abrazo,Other,3,4.5,142,"['OMG, we loved everything \nThe service was superb, and the food was outstanding \nWhat a great discovery, we will be back soon\nWe got tortillas espanola and...', ""This place is important to note that you can't really miss here.  The fig small plate is seasonal, so make sure you get that if it's on the menu.  It was..."", 'This place is slowly becoming one of my favorite tapas restaurants in SF.\n\nThe food: 10/10\nThe wine: 10/10\nAmbiance: 11/10! \nService: 10/10\n\nThe food: I...']",Russian Hill,37.79940033,-122.4188766
Mersea,American (Traditional),2,4.5,1028,"['YOU GUYS!! This place is absolutely incredible! Delicious food, great drinks, IMPECCABLE service! Plant lovers -- this is the place for you! \n\nPicture the...', 'Above and beyond service! Owner Meesun took such good care of us-including feeding us even after the kitchen had just closed. The burgers were so fresh and...', 'Wow... Best Fish and Chips ever, make sure save room for ice cream. definitely will come back again']",Treasure Island,37.8206749,-122.3750229
Dumpling Time,Other,2,4,2468,"['My goodness! Talk about some tasty food!\n\nMy friend wanted to take us to this establishment in the city on a Friday afternoon. The location is in a corner...', 'Very okay dumpling place.\n\nWe came around 12:45 on a Sunday and were immediately seated outside. I liked the energy and ambiance of the place, pretty casual...', 'Came here during a company retreat as we were all hungry for some dumplings and decided on trying out Dumpling Time. \n\nOverall, the food was good. They have...']",Showplace Square,37.7697525,-122.4022522
Oasis Grill,Other,2,4,1311,"['If you love delicious, fresh food, The Oasis Grill is a rare gem in the heart of downtown San Francisco. We arrived in  San Francisco late evening on 4th of...', ""The owner is so nice. It's a really popular place, so I wanted to give it a try. \n\nI ordered a whole feast for $70\nVeggie milk, meat wrap, to go sizes for..."", 'Great place for a fast meal! I walked in to order lunch on a Tuesday. I got the veggie wrap. It was prepared quickly and was delicious! No complaints.']",Financial District,37.79444504,-122.3967896
La Mar Cebichería Peruana,Other,3,4,4209,"['Definitely a great place to eat seafood, enjoy views and get drinks. \n\nThis is a great family friendly place to celebrate any special occasion. The drinks...', 'Great location, great decor, great atmosphere and great cocktails. \nI would have gone for five stars, but the food was too much of a mixed bag. And to make...', ""This place is absolutely gorgeous. Recommend sitting outdoors because it's literally by the water. The food overall is decent but nothing too spectacular....""]",Northern Waterfront,37.79741669,-122.3951263
Tacorgasmico,Mexican,2,4,322,"[""Tough review. Love the place. Staff is super nice. Food came out hot and fast. So why tough - we'll let me explain. We ordered the Elote (corn on the cob)..."", 'We wanted to check out the Castro area in SF, and decided to first grab a bite at TacOrgasmico since it was conveniently located on Market street near...', ""I stopped by here w/ my wife and sis for a quick bite and drink before an SF Film Festival show at the Castro Theatre.  I'm glad we stopped by!  \n\nThere was...""]",Castro,37.76329041,-122.4338455
Four Chairs,Breakfast & Brunch,2,4.5,125,"['Best breakfast & brunch in the area !!\nChicken and Waffle\nCitrus French Toast\nFried Chicken', ""We bumped into this restaurant and decided to give it a try. We ordered many dishes which I couldn't remember them all( I took a few pictures of them) They..."", 'Good food! Good service! Amazing Coffee\nWe ordered Crepe and fried chicken! So tasty!']",Bernal Heights,37.74457932,-122.4210815
Base Camp,Other,2,4.5,163,"['An absolute gem with flavors GALORE!!!\n\nOrdered:\n*Pork Belly Bhutuwa-YUMMMSSS! So tender and juicy and the flavor was killer!!! I honestly wanted to order...', ""Wow! This restaurant knocked my socks off!\n\nI didn't have a favorite dish because I enjoyed everything that we ordered. Dinner was amazing from start to..."", 'Just recently moved to the Mission and walked past this restaurant on one of my daily walks exploring the city. It was incredibly easy to make a reservation...']",Mission,37.75873184,-122.4150238
Nippon Curry featuring Hinoya Curry,Other,2,4.5,205,"['Great spot for some Japanese style curry! I ordered the Pork Katsu curry with an Ebi Fry. The dish was great, though it needed a little more sauce in my...', ""Wow, to have a delicious curry place in the Marina is amazing! I usually don't crave curry at all and normally I wouldn't go out of my way to get curry, but..."", 'This review is for delivery (via DoorDash) only! I had a $5 off discount if I spent $20 or more so I added a three piece chicken karaage to sample.\n\nOrdered...']",Marina,37.80050659,-122.43647
Good Luck Dim Sum,Other,1,4,1802,"[""Literally love this place so much, I've already been twice over the course of three days. \n\nThe first time I got a significant number of items and it was..."", ""Dumplings are one of my favorite things to eat. Before flying back to Hawaii, my friend suggested grabbing some dim sum to eat and taking it to a park. I'm..."", 'Such solid dim sum! It was a great way to start the morning in SF. My significant other and I came here on a Saturday morning around 10am and it was...']",Inner Richmond,37.78307724,-122.4672012
What The Cluck - Haight,Thai,2,4.5,229,"[""Love this place for a quick meal and it's healthy as well! I recommend the original and love the broth that comes with it."", 'I have ordered from What The Cluck multiple times in the past and have been satisfied with the taste and delivery. Portion size for an individual order...', 'This place was so good and reasonably priced! Everything we ordered was delicious. \n\nWe ordered: \n1. Classic (Khoa Man Gai) comes with soup, ($11.95) \n2....']",Haight Ashbury,37.76953125,-122.4515762
Hummus Bodega,Other,2,4.5,230,"[""Hummus Bodega is my new favorite place in San Francisco. The Tel Aviv sandwich is to die for and worth the $20. It's made with hard boiled egg, crisp..."", 'This place started as a corner shop than expanded to park let. You order from iPad and they bring you the food. \n\nThe menu is limited but both vegetarian...', ""This place SLAPS.\n\nWe ordered the Forest Hummus, Tel Aviv Platter, and the pomeade (pomegranate lemonade, it's tart but really good) -- highly recommend!...""]",Outer Richmond,37.78014755,-122.4792023
Nara Restaurant & Sake Bar,Japanese,2,4.5,1826,"['Omakase was awesome, sake was really really tasty, and the service was outstanding. Will definitely be coming back', 'First visit after summer and nothing short of amazing as always!! Great nigiris for the Omakase - not only are the fish fresh, but the way the nigirs are...', 'Omakase is stellar. Clean, fresh, and full of flavor. The Blazing Glory roll is an exciting and delicious way to fill up after omakase, and Green Tea mochi...']",Lower Haight,37.77216721,-122.4306793
Beretta,Italian,2,4,4013,"['Great dinner spot to catch up with friends! I made a reservation for 6 people initially, but it dwindled down to 4 by the time the dinner time came around....', ""Checked out Beretta after it blew up on social media to see what it's all about - definitely deserving of the hype!\n\nThe menu consists of various antipasti,..."", ""I don't know where to start. My friend and I decided to grab pizza for dinner and she recommended this place. I must say I was blown away. Everything was so...""]",Mission,37.7538681,-122.4206085
L’Ardoise Bistro,Other,3,4.5,1365,"[""You already know it's legit when you hear the servers speaking French , oui!!! Cute little restaurant on the corner of Noe. We recommend sitting inside in..."", ""L'Ardoise has long been a favorite and it did not disappoint this time.  \n\nA couple of Kirk Royal drinks to start and a pair of salads to share for the..."", 'Excellent restaurant Service 5 star, food perfect, not heavy French, but perfect in sauce, seasonings and timed perfect \nDelivered hot\nWaiter delivered...']",Duboce Triangle,37.76652527,-122.433136
Diamond Cafe,Other,2,4.5,166,"[""Diamond Cafe is a Cozy Cafe in Noe Valley. The Owner is Extremely Nice. You will Notice Him Taking Orders, Bussing Tables, Etc. It's Easy to Tell that He..."", 'Cozy, casual and homey brunch place in a quiet neighborhood. Pretty impressed by the smoked salmon scrambled, and very well toasted sourdough, which I was...', 'Nice coffee and breakfast shop Limited menu, but what we had was very good. Pea Soup rocked!\n\nThey were very accommodating, always a ""yes-no problem"" with...']",Noe Valley,37.75128937,-122.4361725
Son & Garden,Breakfast & Brunch,2,4.5,972,"['Instagram worthy pics of food, drinks and ambiance which matched the quality of the preparation and ingredients. Great service. I went during the week as...', ""This is the cutest place in SF! The staff is AMAZING!!!! my friends and I had THE BEST experience!!! thank you all for such a memorable birthday! we can't..."", 'My colleague and I came into San Francisco for a work trip. We decided to check out Son & Garden. I am so glad we did! The aesthetic was top tier! The...']",Tenderloin,37.78338623,-122.419014
Ly's Vietnamese Cuisine,Vietnamese,2,4.5,539,"['one of my favorite pho places in the bay area! this is really close to my boyfriends place in the marina so the perfect spot for a warm bowl of pho on the...', ""This is one of my go-to dinner spots for takeaway. It's super easy to call in/order online and pick it up. You'll also notice that many others have the same..."", 'The young waitress had such an attitude. She talked like you owe her huge amount of money.\n\nAlso when I asked her if she forgot to order the Vietnamese...']",Union Street,37.80028915,-122.4306335
House Of Pancakes,Other,2,4,1121,"['House of Pancakes is rapidly becoming a new favorite for my wife and I.  The pancakes are delicious, as are the noodles.  Our favorites are the egg and...', 'Yay another great taiwanese restaurant to add to my SF favorites! Always love being able to support small asian businesses & you should too!\n\nDespite the...', 'I finally got to The House of Pancakes.\nParking was sort of available across the street so running in to pickup Lunch was easy. As for the staff they were...']",Parkside,37.74290466,-122.4763489
Cafe Reverie,Other,2,4,625,"['Food: 3.5 stars\nService: 4 stars. \n\nWhen I asked for a bottle of wine with my food, the cashier that day advised me to buy a bottle of wine next door (wine...', ""Last time I came here was 5 years ago with Nina Y. after we were on a spree of exploring all the breakfast and brunch places in SF. Pretty sure I've come..."", 'The Good:\nPatio seating - shaded, green and spacious\nQuiet \nVariety of food options\nEquator coffee\nFriendly staff\n\nThings that could be better:\nThere...']",Cole Valley,37.76612091,-122.4498596
Heist,Coffee & Tea,2,4.5,242,"['Highly recommend!! This was our favorite breakfast spot in SF. We had the heist platter (perfect for 2 to share) and horchata cold brews and everything was...', 'The secret sauce may be noted on the menu, but the true secret is the eggs. I have never had such good eggs. \n\nOMG!!! The eggs. I never say I want more...', 'Extremely mediocre haha - first, the line was so long - it was about a 45 minute wait on a Sunday morning. When we finally got a table and ordered, the food...']",Lower Nob Hill,37.78787994,-122.413063
Banh Mi Viet,Vietnamese,1,4.5,46,"['Super good cheap eats! The beef vermicelli was super fresh, excellent flavorful Vietnamese beef and a HUGE portion!  ... and it was $10!!  Definitely coming...', 'Cute banh mi store with great service.\n\nI ordered the beef banh mi which I would only give 3 stars. The beef was rather dry, not tough but was a bit boring....', 'TLDR? YUM YUM. Come for the amazing banh mi and coffee! A great to-go spot in the city.\n\nThe vibes: Unfortunately, there was no seating outside (the only...']",Alamo Square,37.77442932,-122.4373398
Gozu,Japanese,4,4.5,92,"[""Absolutely outstanding.  I'm almost a little protective of it when considering giving it to my friends as a recommendation.  Wouldn't be surprised if it..."", 'Went with a friend and loved the ambience. The venue and service definitely show the $195 / person price tag.\n\nThe food was hard to appreciate. We were told...', 'Gozu is an incredible experience! I brought my husband here for his birthday celebration and as a massive waygu & whiskey fan he may be ruined for any other...']",Financial District,37.79124451,-122.391983
Mensho Tokyo SF,Ramen,2,4,2618,"[""I've been dying to try this place for ages and was really worried it would not live up to the hype, but this place definitely deserves five stars. I..."", ""Garlic Knock Out (): An experience for the first sip! The broth is definitely more unique than other tori paitan broths I've had. It's very rich, complex,..."", ""Worth the hour wait? Maybeeeee it was very good ramen but my expectations get higher and higher the longer the wait. Butttt I'm a sucker for creamy ramen...""]",Lower Nob Hill,37.78686142,-122.4143906
La Cocina Municipal Marketplace,Other,2,5,34,"[""A community-led development that offers economic opportunities for women entrepreneurs, jobs for Tenderloin residents, and delicious food. What's not to..."", 'La Cocina is an excellent concept, where a bunch of really friendly people (from security guards through cashiers and cooks) prepare excellent food. The...', 'Hidden gem.  I had to kill some time while waiting for my passport pick up and luckily found these hype pop up cafes nearby with not your typical run of the...']",Tenderloin,37.7818222,-122.4157944
Nojo Ramen Tavern,Ramen,2,4,1093,"['This place is SO good. The ambiance is lively, the food is delicious, and the servers are so nice! My boyfriend and I stopped by as it was near a concert...', ""Solid chicken ramen. I came at 12:30 on a Sunday and it wasn't too busy. I got the soy sauce tori paitan. The broth was pretty good. A little salty, but..."", 'TLDR - good chicken broth ramen, get soy sauce paitan\n\nWe went on a rainy day in SF, the perfect time to have ramen. There was a covered spot outside where...']",Civic Center,37.77669144,-122.4215088
Magic Flute Ristorante,Italian,2,4,619,"['Likes\n- service was great \n- beautiful patio, ambiance,peaceful and nice decor \n- food was delicious \n- very good bakery (focaccia and beignets)\n - nice...', ""I've come here two times now and the restaurant is absolutely lovely and cozy! Definitely make a reservation -- there was only one time out of the many..."", ""Overall very good birthday meal, marred slightly by some rough-around-the-edges service.\n\nCame here for my wife's birthday as there's a  great range of...""]",Presidio Heights,37.78716278,-122.4530869
